,Adj Close,close,high,low,open,vol,pct_change,vwap
2020-09-28,,,,,,,,84.07
2020-09-29,,,,,,,,85.29
2020-09-30,,,,,,,,85.82
2020-10-01,,,,,,,,86.22
2020-10-02,,,,,,,,85.99
2020-10-05,,,,,,,,88.84
2020-10-06,,,,,,,,89.64
2020-10-07,,,,,,,,91.06
2020-10-08,,,,,,,,92.53
2020-10-09,,,,,,,,94.1
2020-10-12,,,,,,,,94.91
2020-10-13,,,,,,,,94.89
2020-10-14,,,,,,,,93.5
2020-10-15,,,,,,,,92.17
2020-10-16,,,,,,,,92.96
2020-10-19,,,,,,,,91.62
2020-10-20,,,,,,,,92.82
2020-10-21,,,,,,,,92.96
2020-10-22,,,,,,,,92.83
2020-10-23,,,,,,,,93.28
2020-10-26,,,,,,,,91.63
2020-10-27,,,,,,,,91.93
2020-10-28,,,,,,,,89.39
2020-10-29,,,,,,,,88.84
2020-10-30,,,,,,,,87.77
2020-11-02,,,,,,,,88.57
2020-11-03,,,,,,,,95.27
2020-11-04,,,,,,,,101.16
2020-11-05,,,,,,,,102.48
2020-11-06,,,,,,,,103.43
2020-11-09,,,,,,,,103.26
2020-11-10,,,,,,,,99.71
2020-11-11,,,,,,,,101.52
2020-11-12,,,,,,,,102.55
2020-11-13,,,,,,,,104.44
2020-11-16,,,,,,,,105.16
2020-11-17,,,,,,,,104.66
2020-11-18,,,,,,,,103.82
2020-11-19,,,,,,,,103.88
2020-11-20,,,,,,,,103.82
2020-11-23,,,,,,,,100.07
2020-11-24,,,,,,,,96.29
2020-11-25,,,,,,,,94.03
2020-11-27,,,,,,,,96.55
2020-11-30,,,,,,,,96.67
2020-12-01,,,,,,,,95.81
2020-12-02,,,,,,,,94.03
2020-12-03,,,,,,,,92.88
2020-12-04,,,,,,,,94.79
2020-12-07,,,,,,,,93.43
2020-12-08,,,,,,,,94.32
2020-12-09,,,,,,,,92.76
2020-12-10,,,,,,,,95.51
2020-12-11,,,,,,,,94.7
2020-12-14,,,,,,,,97.67
2020-12-15,,,,,,,,99.58
2020-12-16,,,,,,,,100.43
2020-12-17,,,,,,,,102.43
2020-12-18,,,,,,,,104.76
2020-12-21,,,,,,,,102.6
2020-12-22,,,,,,,,104.77
2020-12-23,,,,,,,,104.63
2020-12-24,,,,,,,,105.34
2020-12-28,,,,,,,,103.68
2020-12-29,,,,,,,,102.37
2020-12-30,,,,,,,,103.19
2020-12-31,,,,,,,,103.97
2021-01-04,,,,,,,,103.94
2021-01-05,,,,,,,,104.32
2021-01-06,,,,,,,,106.14
2021-01-07,,,,,,,,107.5
2021-01-08,,,,,,,,111.61
2021-01-11,,,,,,,,114.7
2021-01-12,,,,,,,,116.12
2021-01-13,,,,,,,,115.66
2021-01-14,,,,,,,,115.13
2021-01-15,,,,,,,,114.97
2021-01-19,,,,,,,,118.46
2021-01-20,,,,,,,,119.39
2021-01-21,,,,,,,,118.71
2021-01-22,,,,,,,,117.03
2021-01-25,,,,,,,,115.67
2021-01-26,,,,,,,,114.38
2021-01-27,,,,,,,,109.86
2021-01-28,,,,,,,,114.22
2021-01-29,,,,,,,,114.97
2021-02-01,,,,,,,,118.02
2021-02-02,,,,,,,,119.82
2021-02-03,,,,,,,,114.71
2021-02-04,,,,,,,,113.52
2021-02-05,,,,,,,,113.38
2021-02-08,,,,,,,,113.5
2021-02-09,,,,,,,,114.81
2021-02-10,,,,,,,,118.32
2021-02-11,,,,,,,,123.08
2021-02-12,,,,,,,,124.8
2021-02-16,,,,,,,,124.42
2021-02-17,,,,,,,,120.79
2021-02-18,,,,,,,,118.31
2021-02-19,,,,,,,,118.58
2021-02-22,,,,,,,,115.38
2021-02-23,,,,,,,,111.79
2021-02-24,,,,,,,,114.51
2021-02-25,,,,,,,,112.69
2021-02-26,,,,,,,,113.58
2021-03-01,,,,,,,,116.08
2021-03-02,,,,,,,,113.95
2021-03-03,,,,,,,,109.54
2021-03-04,,,,,,,,104.45
2021-03-05,,,,,,,,102.12
2021-03-08,,,,,,,,102.78
2021-03-09,,,,,,,,104.4
2021-03-10,,,,,,,,104.12
2021-03-11,,,,,,,,105.67
2021-03-12,,,,,,,,105.34
2021-03-15,,,,,,,,106.21
2021-03-16,,,,,,,,104.25
2021-03-17,,,,,,,,105.51
2021-03-18,,,,,,,,104.27
2021-03-19,,,,,,,,106.02
2021-03-22,,,,,,,,109.52
2021-03-23,,,,,,,,108.15
2021-03-24,,,,,,,,104.44
2021-03-25,,,,,,,,101.64
2021-03-26,,,,,,,,102.64
2021-03-29,,,,,,,,102.2
2021-03-30,,,,,,,,103.3
2021-03-31,,,,,,,,105.44
2021-04-01,,,,,,,,106.22
2021-04-05,,,,,,,,105.9
2021-04-06,,,,,,,,107.03
2021-04-07,,,,,,,,106.07
2021-04-08,,,,,,,,107.51
2021-04-09,,,,,,,,108.32
2021-04-12,,,,,,,,109.11
2021-04-13,,,,,,,,107.91
2021-04-14,,,,,,,,110.01
2021-04-15,,,,,,,,110.89
2021-04-16,,,,,,,,110.64
2021-04-19,,,,,,,,108.65
2021-04-20,,,,,,,,108.75
2021-04-21,,,,,,,,110.72
2021-04-22,,,,,,,,113.02
2021-04-23,,,,,,,,114.19
2021-04-26,,,,,,,,115.39
2021-04-27,,,,,,,,113.62
2021-04-28,,,,,,,,113.1
2021-04-29,,,,,,,,113.39
2021-04-30,,,,,,,,112.91
2021-05-03,,,,,,,,111.96
2021-05-04,,,,,,,,103.63
2021-05-05,,,,,,,,105.33
2021-05-06,,,,,,,,105.33
2021-05-07,,,,,,,,107.64
2021-05-10,,,,,,,,104.99
2021-05-11,,,,,,,,103.81
2021-05-12,,,,,,,,102.34
2021-05-13,,,,,,,,100.73
2021-05-14,,,,,,,,102.65
2021-05-17,,,,,,,,102.33
2021-05-18,,,,,,,,101.28
2021-05-19,,,,,,,,99.81
2021-05-20,,,,,,,,103.03
2021-05-21,,,,,,,,102.59
2021-05-24,,,,,,,,102.67
2021-05-25,,,,,,,,103.48
2021-05-26,,,,,,,,104.4
2021-05-27,,,,,,,,105.06
2021-05-28,,,,,,,,105.54
2021-06-01,,,,,,,,102.47
2021-06-02,,,,,,,,101.14
2021-06-03,,,,,,,,100.48
2021-06-04,,,,,,,,101.38
2021-06-07,,,,,,,,103.6
2021-06-08,,,,,,,,103.93
2021-06-09,,,,,,,,106.86
2021-06-10,,,,,,,,108.65
2021-06-11,,,,,,,,108.34
2021-06-14,,,,,,,,109.36
2021-06-15,,,,,,,,108.85
2021-06-16,,,,,,,,108.28
2021-06-17,,,,,,,,109.91
2021-06-18,,,,,,,,108.9
2021-06-21,,,,,,,,109.36
2021-06-22,,,,,,,,109.8
2021-06-23,,,,,,,,109.8
2021-06-24,,,,,,,,109.51
2021-06-25,,,,,,,,109.32
2021-06-28,,,,,,,,109.33
2021-06-29,,,,,,,,109.47
2021-06-30,,,,,,,,108.21
2021-07-01,,,,,,,,109.88
2021-07-02,,,,,,,,110.91
2021-07-06,,,,,,,,112.76
2021-07-07,,,,,,,,114.08
2021-07-08,,,,,,,,112.74
2021-07-09,,,,,,,,113.07
2021-07-12,,,,,,,,113.5
2021-07-13,,,,,,,,113.77
2021-07-14,,,,,,,,111.75
2021-07-15,,,,,,,,109.7
2021-07-16,,,,,,,,109.68
2021-07-19,,,,,,,,110.16
2021-07-20,,,,,,,,112.39
2021-07-21,,,,,,,,113.06
2021-07-22,,,,,,,,114.92
2021-07-23,,,,,,,,116.26
2021-07-26,,,,,,,,113.27
2021-07-27,,,,,,,,113.27
2021-07-28,,,,,,,,116.27
2021-07-29,,,,,,,,119.4
2021-07-30,,,,,,,,120.32
2021-08-02,,,,,,,,119.93
2021-08-03,,,,,,,,121.53
2021-08-04,,,,,,,,123.19
2021-08-05,,,,,,,,122.27
2021-08-06,,,,,,,,120.53
2021-08-09,,,,,,,,121.53
2021-08-10,,,,,,,,119.96
2021-08-11,,,,,,,,117.98
2021-08-12,,,,,,,,119.88
2021-08-13,,,,,,,,120.32
2021-08-16,,,,,,,,121.02
2021-08-17,,,,,,,,120.07
2021-08-18,,,,,,,,121.09
2021-08-19,,,,,,,,121.31
2021-08-20,,,,,,,,122.97
2021-08-23,,,,,,,,124.82
2021-08-24,,,,,,,,125.95
2021-08-25,,,,,,,,128.9
2021-08-26,,,,,,,,129.93
2021-08-27,,,,,,,,130.63
2021-08-30,,,,,,,,130.44
2021-08-31,,,,,,,,130.53
2021-09-01,,,,,,,,132.52
2021-09-02,,,,,,,,138.03
2021-09-03,,,,,,,,139.65
2021-09-07,,,,,,,,140.71
2021-09-08,,,,,,,,141.75
2021-09-09,,,,,,,,141.15
2021-09-10,,,,,,,,138.5
2021-09-13,,,,,,,,135.62
2021-09-14,,,,,,,,137.99
2021-09-15,,,,,,,,138.21
2021-09-16,,,,,,,,138.16
2021-09-17,,,,,,,,136.58
2021-09-20,,,,,,,,135.66
2021-09-21,,,,,,,,136.19
2021-09-22,,,,,,,,137.19
2021-09-23,,,,,,,,140.81
2021-09-24,,,,,,,,141.2
2021-09-27,,,,,,,,136.77
2021-09-28,,,,,,,,133.16
2021-09-29,,,,,,,,134.58
2021-09-30,,,,,,,,133.82
2021-10-01,,,,,,,,130.46
2021-10-04,,,,,,,,129.07
2021-10-05,,,,,,,,130.72
2021-10-06,,,,,,,,129.27
2021-10-07,,,,,,,,132.09
2021-10-08,,,,,,,,130.19
2021-10-11,,,,,,,,129.08
2021-10-12,,,,,,,,128.71
2021-10-13,,,,,,,,128.4
2021-10-14,,,,,,,,129.41
2021-10-15,,,,,,,,129.15
2021-10-18,,,,,,,,129.71
2021-10-19,,,,,,,,133.1
2021-10-20,,,,,,,,132.21
2021-10-21,,,,,,,,132.05
2021-10-22,,,,,,,,132.47
2021-10-25,,,,,,,,131.81
2021-10-26,,,,,,,,132.52
2021-10-27,,,,,,,,133.52
2021-10-28,,,,,,,,135.29
2021-10-29,,,,,,,,137.01
2021-11-01,,,,,,,,139.4
2021-11-02,,,,,,,,136.34
2021-11-03,,,,,,,,135.54
2021-11-04,,,,,,,,130.06
2021-11-05,,,,,,,,121.66
2021-11-08,,,,,,,,123.15
2021-11-09,,,,,,,,124.78
2021-11-10,,,,,,,,124.14
2021-11-11,,,,,,,,124.96
2021-11-12,,,,,,,,127.27
2021-11-15,,,,,,,,128.23
2021-11-16,,,,,,,,131.23
2021-11-18,,,,,,,,129.21
2021-11-19,,,,,,,,127.09
2021-11-22,,,,,,,,128.47
2021-11-23,,,,,,,,127.52
2021-11-24,,,,,,,,129.1
2021-11-26,,,,,,,,133.22
2021-11-29,,,,,,,,134.43
2021-11-30,,,,,,,,130.12
2021-12-01,,,,,,,,128.73
2021-12-02,,,,,,,,127.1
2021-12-03,,,,,,,,122.09
2021-12-06,,,,,,,,120.46
2021-12-07,,,,,,,,123.79
2021-12-08,,,,,,,,126.74
2021-12-09,,,,,,,,124.82
2021-12-10,,,,,,,,122.02
2021-12-13,,,,,,,,124.14
2021-12-14,,,,,,,,122.13
2021-12-15,,,,,,,,125.34
2021-12-16,,,,,,,,127.79
2021-12-17,,,,,,,,126.41
2021-12-20,,,,,,,,117.97
2021-12-21,,,,,,,,123.66
2021-12-22,,,,,,,,124.42
2021-12-23,,,,,,,,124.69
2021-12-27,,,,,,,,126.26
2021-12-28,,,,,,,,125.57
2021-12-29,,,,,,,,127.46
2021-12-30,,,,,,,,128.95
2021-12-31,,,,,,,,128.34
2022-01-03,,,,,,,,124.64
2022-01-04,,,,,,,,119.44
2022-01-05,,,,,,,,116.93
2022-01-06,,,,,,,,116.79
2022-01-07,,,,,,,,116.5
2022-01-10,,,,,,,,117.42
2022-01-11,,,,,,,,117.19
2022-01-12,,,,,,,,115.71
2022-01-13,,,,,,,,110.93
2022-01-14,,,,,,,,107.95
2022-01-18,,,,,,,,105.15
2022-01-19,,,,,,,,103.8
2022-01-20,,,,,,,,103.6
2022-01-21,,,,,,,,102.19
2022-01-24,,,,,,,,100.05
2022-01-25,,,,,,,,100.57
2022-01-26,,,,,,,,100.07
2022-01-27,,,,,,,,97.65
2022-01-28,,,,,,,,98.13
2022-01-31,,,,,,,,103.08
2022-02-01,,,,,,,,107.98
2022-02-02,,,,,,,,106.63
2022-02-03,,,,,,,,103.59
2022-02-04,,,,,,,,102.64
2022-02-07,,,,,,,,103.43
2022-02-08,,,,,,,,100.98
2022-02-09,,,,,,,,103.27
2022-02-10,,,,,,,,102.2
2022-02-11,,,,,,,,99.93
2022-02-14,,,,,,,,98.97
2022-02-15,,,,,,,,99.47
2022-02-16,,,,,,,,99.04
2022-02-17,,,,,,,,98.4
2022-02-18,,,,,,,,98.73
2022-02-22,,,,,,,,97.92
2022-02-23,,,,,,,,95.76
2022-02-24,,,,,,,,97.0
2022-02-25,,,,,,,,100.97
2022-02-28,,,,,,,,101.65
2022-03-01,,,,,,,,102.06
2022-03-02,,,,,,,,102.95
2022-03-03,,,,,,,,101.83
2022-03-04,,,,,,,,100.27
2022-03-07,,,,,,,,98.53
2022-03-08,,,,,,,,95.26
2022-03-09,,,,,,,,98.18
2022-03-10,,,,,,,,97.81
2022-03-11,,,,,,,,96.85
2022-03-14,,,,,,,,96.75
2022-03-15,,,,,,,,96.29
2022-03-16,,,,,,,,101.9
2022-03-17,,,,,,,,105.45
2022-03-18,,,,,,,,109.37
2022-03-21,,,,,,,,107.8
2022-03-22,,,,,,,,107.97
2022-03-23,,,,,,,,105.31
2022-03-24,,,,,,,,107.04
2022-03-25,,,,,,,,106.74
2022-03-28,,,,,,,,107.16
2022-03-29,,,,,,,,110.64
2022-03-30,,,,,,,,110.96
2022-03-31,,,,,,,,111.95
2022-04-01,,,,,,,,113.41
2022-04-04,,,,,,,,113.25
2022-04-05,,,,,,,,113.15
2022-04-06,,,,,,,,109.87
2022-04-07,,,,,,,,112.63
2022-04-08,,,,,,,,111.27
2022-04-11,,,,,,,,107.63
2022-04-12,,,,,,,,102.47
2022-04-13,,,,,,,,100.95
2022-04-14,,,,,,,,97.8
2022-04-18,,,,,,,,95.11
2022-04-19,,,,,,,,94.42
2022-04-20,,,,,,,,95.24
2022-04-21,,,,,,,,93.35
2022-04-22,,,,,,,,91.1
2022-04-25,,,,,,,,89.75
2022-04-26,,,,,,,,87.53
2022-04-27,,,,,,,,88.5
2022-04-28,,,,,,,,88.78
2022-04-29,,,,,,,,91.29
2022-05-02,,,,,,,,89.58
2022-05-03,,,,,,,,100.56
2022-05-04,,,,,,,,101.68
2022-05-05,,,,,,,,100.72
2022-05-06,,,,,,,,98.82
2022-05-09,,,,,,,,94.05
2022-05-10,,,,,,,,94.21
2022-05-11,,,,,,,,93.82
2022-05-12,,,,,,,,93.83
2022-05-13,,,,,,,,98.32
2022-05-16,,,,,,,,97.93
2022-05-17,,,,,,,,100.19
2022-05-18,,,,,,,,98.57
2022-05-19,,,,,,,,99.84
2022-05-20,,,,,,,,99.16
2022-05-23,,,,,,,,98.35
2022-05-24,,,,,,,,96.76
2022-05-25,,,,,,,,96.7
2022-05-26,,,,,,,,100.12
2022-05-27,,,,,,,,104.34
2022-05-31,,,,,,,,102.84
2022-06-01,,,,,,,,103.89
2022-06-02,,,,,,,,109.03
2022-06-03,,,,,,,,110.4
2022-06-06,,,,,,,,111.33
2022-06-07,,,,,,,,112.64
2022-06-08,,,,,,,,111.06
2022-06-09,,,,,,,,110.04
2022-06-10,,,,,,,,107.08
2022-06-13,,,,,,,,102.85
2022-06-14,,,,,,,,103.87
2022-06-15,,,,,,,,105.19
2022-06-16,,,,,,,,101.02
2022-06-17,,,,,,,,102.45
2022-06-21,,,,,,,,104.19
2022-06-22,,,,,,,,104.96
2022-06-23,,,,,,,,108.49
2022-06-24,,,,,,,,109.35
2022-06-27,,,,,,,,110.82
2022-06-28,,,,,,,,108.06
2022-06-29,,,,,,,,105.49
2022-06-30,,,,,,,,106.88
2022-07-01,,,,,,,,107.11
2022-07-05,,,,,,,,104.83
2022-07-06,,,,,,,,108.5
2022-07-07,,,,,,,,110.71
2022-07-08,,,,,,,,111.71
2022-07-11,,,,,,,,111.22
2022-07-12,,,,,,,,105.79
2022-07-13,,,,,,,,103.96
2022-07-14,,,,,,,,100.26
2022-07-15,,,,,,,,102.41
2022-07-18,,,,,,,,101.08
2022-07-19,,,,,,,,102.24
2022-07-20,,,,,,,,104.35
2022-07-21,,,,,,,,109.51
2022-07-22,,,,,,,,107.84
2022-07-25,,,,,,,,107.47
2022-07-26,,,,,,,,107.13
2022-07-27,,,,,,,,108.69
2022-07-28,,,,,,,,111.01
2022-07-29,,,,,,,,113.55
2022-08-01,,,,,,,,112.67
2022-08-02,,,,,,,,112.12
2022-08-03,,,,,,,,108.81
2022-08-04,,,,,,,,108.88
2022-08-05,,,,,,,,109.9
2022-08-08,,,,,,,,109.91
2022-08-09,,,,,,,,108.77
2022-08-10,,,,,,,,111.68
2022-08-11,,,,,,,,112.04
2022-08-12,,,,,,,,109.88
2022-08-15,,,,,,,,110.43
2022-08-16,,,,,,,,108.65
2022-08-17,,,,,,,,108.17
2022-08-18,,,,,,,,106.72
2022-08-19,,,,,,,,105.55
2022-08-22,,,,,,,,102.58
2022-08-23,,,,,,,,102.06
2022-08-24,,,,,,,,102.63
2022-08-25,,,,,,,,103.26
2022-08-26,,,,,,,,101.24
2022-08-29,,,,,,,,92.89
2022-08-30,,,,,,,,89.78
2022-08-31,,,,,,,,88.27
2022-09-01,,,,,,,,87.75
2022-09-02,,,,,,,,87.85
2022-09-06,,,,,,,,88.96
2022-09-07,,,,,,,,91.13
2022-09-08,,,,,,,,92.67
2022-09-09,,,,,,,,95.22
2022-09-12,,,,,,,,96.36
2022-09-13,,,,,,,,92.4
2022-09-14,,,,,,,,92.33
2022-09-15,,,,,,,,89.89
2022-09-16,,,,,,,,89.98
2022-09-19,,,,,,,,88.49
2022-09-20,,,,,,,,87.64
2022-09-21,,,,,,,,84.96
2022-09-22,,,,,,,,79.96
2022-09-23,,,,,,,,75.9
2022-09-26,,,,,,,,74.9
2022-09-27,,,,,,,,73.44
2022-09-28,,,,,,,,75.56
2022-09-29,,,,,,,,73.77
2022-09-30,,,,,,,,73.36
2022-10-03,,,,,,,,75.72
2022-10-04,,,,,,,,79.4
2022-10-05,,,,,,,,80.45
2022-10-06,,,,,,,,78.97
2022-10-07,,,,,,,,77.45
2022-10-10,,,,,,,,75.28
2022-10-11,,,,,,,,73.24
2022-10-12,,,,,,,,73.22
2022-10-13,,,,,,,,73.22
2022-10-14,,,,,,,,72.62
2022-10-17,,,,,,,,74.25
2022-10-18,,,,,,,,75.78
2022-10-19,,,,,,,,70.87
2022-10-20,,,,,,,,69.19
2022-10-21,,,,,,,,67.27
2022-10-24,,,,,,,,68.27
2022-10-25,,,,,,,,71.42
2022-10-26,,,,,,,,72.41
2022-10-27,,,,,,,,67.93
2022-10-28,,,,,,,,66.36
2022-10-31,,,,,,,,65.54
2022-11-01,,,,,,,,50.07
2022-11-02,,,,,,,,47.23
2022-11-03,,,,,,,,42.4
2022-11-04,,,,,,,,42.27
2022-11-07,,,,,,,,41.5
2022-11-08,,,,,,,,42.72
2022-11-09,,,,,,,,41.77
2022-11-10,,,,,,,,44.55
2022-11-11,,,,,,,,46.79
2022-11-14,,,,,,,,46.9
2022-11-15,,,,,,,,48.65
2022-11-16,,,,,,,,45.68
2022-11-17,,,,,,,,42.52
2022-11-18,,,,,,,,42.94
2022-11-21,,,,,,,,41.76
2022-11-22,,,,,,,,41.32
2022-11-23,,,,,,,,42.09
2022-11-25,,,,,,,,41.62
2022-11-28,,,,,,,,45.13
2022-11-29,,,,,,,,47.99
2022-11-30,,,,,,,,49.17
2022-12-01,,,,,,,,51.91
2022-12-02,,,,,,,,52.35
2022-12-05,,,,,,,,50.83
2022-12-06,,,,,,,,48.89
2022-12-07,,,,,,,,47.09
2022-12-08,,,,,,,,45.7
2022-12-09,,,,,,,,45.33
2022-12-12,,,,,,,,45.48
2022-12-13,,,,,,,,47.09
2022-12-14,,,,,,,,46.5
2022-12-15,,,,,,,,45.46
2022-12-16,,,,,,,,44.34
2022-12-19,,,,,,,,43.31
2022-12-20,,,,,,,,44.24
2022-12-21,,,,,,,,43.78
2022-12-22,,,,,,,,42.44
2022-12-23,,,,,,,,43.07
2022-12-27,,,,,,,,43.17
2022-12-28,,,,,,,,43.22
2022-12-29,,,,,,,,45.08
2022-12-30,,,,,,,,44.92
2023-01-03,,,,,,,,45.22
2023-01-04,,,,,,,,46.45
2023-01-05,,,,,,,,46.12
2023-01-06,,,,,,,,46.81
2023-01-09,,,,,,,,48.43
2023-01-10,,,,,,,,48.19
2023-01-11,,,,,,,,49.28
2023-01-12,,,,,,,,49.12
2023-01-13,,,,,,,,48.89
2023-01-17,,,,,,,,48.24
2023-01-18,,,,,,,,48.65
2023-01-19,,,,,,,,48.84
2023-01-20,,,,,,,,49.29
2023-01-23,,,,,,,,51.49
2023-01-24,,,,,,,,50.41
2023-01-25,,,,,,,,49.48
2023-01-26,,,,,,,,51.73
2023-01-27,,,,,,,,53.19
2023-01-30,,,,,,,,53.12
2023-01-31,,,,,,,,53.07
2023-02-01,,,,,,,,53.53
2023-02-02,,,,,,,,56.79
2023-02-03,,,,,,,,56.4
2023-02-06,,,,,,,,68.27
2023-02-07,,,,,,,,70.56
2023-02-08,,,,,,,,71.19
2023-02-09,,,,,,,,71.99
2023-02-10,,,,,,,,70.88
2023-02-13,,,,,,,,70.25
2023-02-14,,,,,,,,69.93
2023-02-15,,,,,,,,69.25
2023-02-16,,,,,,,,70.95
2023-02-17,,,,,,,,71.33
2023-02-21,,,,,,,,69.01
2023-02-22,,,,,,,,67.48
2023-02-23,,,,,,,,67.62
2023-02-24,,,,,,,,67.82
2023-02-27,,,,,,,,67.85
2023-02-28,,,,,,,,68.2
2023-03-01,,,,,,,,68.91
2023-03-02,,,,,,,,70.14
2023-03-03,,,,,,,,73.68
2023-03-06,,,,,,,,72.58
2023-03-07,,,,,,,,68.75
2023-03-08,,,,,,,,69.67
2023-03-09,,,,,,,,70.57
2023-03-10,,,,,,,,68.2
2023-03-13,,,,,,,,65.84
2023-03-14,,,,,,,,69.67
2023-03-15,,,,,,,,69.61
2023-03-16,,,,,,,,70.41
2023-03-17,,,,,,,,67.46
2023-03-20,,,,,,,,66.47
2023-03-21,,,,,,,,67.2
2023-03-22,,,,,,,,65.49
2023-03-23,,,,,,,,63.4
2023-03-24,,,,,,,,63.42
2023-03-27,,,,,,,,67.51
2023-03-28,,,,,,,,66.06
2023-03-29,,,,,,,,66.58
2023-03-30,,,,,,,,65.08
2023-03-31,,,,,,,,65.57
2023-04-03,,,,,,,,63.2
2023-04-04,,,,,,,,62.74
2023-04-05,,,,,,,,61.68
2023-04-06,,,,,,,,64.38
2023-04-10,,,,,,,,66.22
2023-04-11,,,,,,,,65.61
2023-04-12,,,,,,,,64.11
2023-04-13,,,,,,,,63.39
2023-04-14,,,,,,,,47.07
2023-04-17,,,,,,,,46.02
2023-04-18,,,,,,,,42.53
2023-04-19,,,,,,,,42.99
2023-04-20,,,,,,,,43.52
2023-04-21,,,,,,,,45.23
2023-04-24,,,,,,,,44.97
2023-04-25,,,,,,,,43.14
2023-04-26,,,,,,,,43.16
2023-04-27,,,,,,,,46.04
2023-04-28,,,,,,,,49.72
2023-05-01,,,,,,,,50.06
2023-05-02,,,,,,,,48.93
2023-05-03,,,,,,,,49.13
2023-05-04,,,,,,,,49.42
2023-05-05,,,,,,,,47.92
2023-05-08,,,,,,,,35.42
2023-05-09,,,,,,,,35.34
2023-05-10,,,,,,,,33.88
2023-05-11,,,,,,,,33.85
2023-05-12,,,,,,,,32.72
2023-05-15,,,,,,,,32.71
2023-05-16,,,,,,,,32.03
2023-05-17,,,,,,,,32.33
2023-05-18,,,,,,,,32.05
2023-05-19,,,,,,,,36.65
2023-05-22,,,,,,,,37.85
2023-05-23,,,,,,,,38.41
2023-05-24,,,,,,,,37.0
2023-05-25,,,,,,,,36.83
2023-05-26,,,,,,,,37.07
2023-05-30,,,,,,,,36.63
2023-05-31,,,,,,,,37.17
2023-06-01,,,,,,,,36.99
2023-06-02,,,,,,,,37.59
2023-06-05,,,,,,,,37.64
2023-06-06,,,,,,,,38.62
2023-06-07,,,,,,,,39.45
2023-06-08,,,,,,,,38.3
2023-06-09,,,,,,,,39.01
2023-06-12,,,,,,,,42.81
2023-06-13,,,,,,,,43.95
2023-06-14,,,,,,,,42.37
2023-06-15,,,,,,,,43.46
2023-06-16,,,,,,,,44.17
2023-06-20,,,,,,,,43.74
2023-06-21,,,,,,,,43.49
2023-06-22,,,,,,,,44.07
2023-06-23,,,,,,,,44.03
2023-06-26,,,,,,,,44.03
2023-06-27,,,,,,,,42.28
2023-06-28,,,,,,,,40.23
2023-06-29,,,,,,,,42.31
2023-06-30,,,,,,,,43.35
2023-07-03,,,,,,,,44.12
2023-07-05,,,,,,,,44.63
2023-07-06,,,,,,,,44.27
2023-07-07,,,,,,,,44.67
2023-07-10,,,,,,,,45.44
2023-07-11,,,,,,,,45.76
2023-07-12,,,,,,,,46.17
2023-07-13,,,,,,,,46.26
2023-07-14,,,,,,,,46.65
2023-07-17,,,,,,,,46.41
2023-07-18,,,,,,,,45.81
2023-07-19,,,,,,,,46.17
2023-07-20,,,,,,,,47.81
2023-07-21,,,,,,,,47.29
2023-07-24,,,,,,,,48.19
2023-07-25,,,,,,,,48.44
2023-07-26,,,,,,,,48.68
2023-07-27,,,,,,,,48.05
2023-07-28,,,,,,,,48.17
2023-07-31,,,,,,,,48.46
2023-08-02,,,,,,,,46.68
2023-08-03,,,,,,,,46.13
2023-08-04,,,,,,,,46.17
2023-08-07,,,,,,,,45.38
2023-08-08,,,,,,,,46.87
2023-08-09,,,,,,,,45.72
2023-08-10,,,,,,,,46.11
2023-08-11,,,,,,,,46.03
2023-08-14,,,,,,,,45.16
2023-08-15,,,,,,,,45.36
2023-08-16,,,,,,,,45.09
2023-08-17,,,,,,,,44.6
2023-08-18,,,,,,,,43.67
2023-08-21,,,,,,,,45.2
2023-08-22,,,,,,,,44.61
2023-08-23,,,,,,,,45.05
2023-08-24,,,,,,,,44.41
2023-08-25,,,,,,,,44.39
2023-08-28,,,,,,,,45.53
2023-08-29,,,,,,,,48.39
2023-08-30,,,,,,,,48.46
2023-08-31,,,,,,,,50.01
2023-09-01,,,,,,,,50.21
2023-09-05,,,,,,,,50.76
2023-09-06,,,,,,,,49.75
2023-09-07,,,,,,,,49.07
2023-09-08,,,,,,,,48.61
2023-09-11,,,,,,,,49.43
2023-09-12,,,,,,,,48.73
2023-09-13,,,,,,,,48.7
2023-09-14,,,,,,,,49.53
2023-09-15,,,,,,,,49.36
2023-09-18,,,,,,,,47.58
2023-09-19,,,,,,,,47.43
2023-09-20,,,,,,,,48.31
2023-09-21,,,,,,,,46.87
2023-09-22,,,,,,,,45.62
2023-09-25,,,,,,,,45.57
2023-09-26,,,,,,,,45.86
2023-09-27,,,,,,,,45.75
2023-09-28,,,,,,,,45.78
2023-09-29,,,,,,,,45.65
2023-10-02,,,,,,,,44.49
2023-10-03,,,,,,,,44.0
2023-10-04,,,,,,,,43.14
2023-10-05,,,,,,,,42.93
2023-10-06,,,,,,,,43.44
2023-10-09,,,,,,,,44.12
2023-10-10,,,,,,,,44.41
2023-10-11,,,,,,,,45.72
2023-10-12,,,,,,,,46.84
2023-10-13,,,,,,,,46.55
2023-10-16,,,,,,,,46.58
2023-10-17,,,,,,,,45.33
2023-10-18,,,,,,,,44.74
2023-10-19,,,,,,,,43.76
2023-10-20,,,,,,,,42.41
2023-10-23,,,,,,,,42.67
2023-10-24,,,,,,,,42.33
2023-10-25,,,,,,,,39.86
2023-10-26,,,,,,,,39.51
2023-10-27,,,,,,,,39.43
2023-10-30,,,,,,,,39.74
