,Adj Close,close,high,low,open,vol,pct_change,vwap
2009-10-30,,,,,,,,3292.08
2009-11-02,,,,,,,,3265.08
2009-11-03,,,,,,,,3315.42
2009-11-04,,,,,,,,3402.48
2009-11-05,,,,,,,,3372.12
2009-11-06,,,,,,,,3424.99
2009-11-09,,,,,,,,3463.04
2009-11-10,,,,,,,,3407.94
2009-11-11,,,,,,,,3403.77
2009-11-12,,,,,,,,3399.42
2009-11-13,,,,,,,,3413.74
2009-11-16,,,,,,,,3430.72
2009-11-17,,,,,,,,3432.22
2009-11-18,,,,,,,,3455.88
2009-11-19,,,,,,,,3439.22
2009-11-20,,,,,,,,3446.41
2009-11-23,,,,,,,,3460.21
2009-11-24,,,,,,,,3417.08
2009-11-25,,,,,,,,3410.99
2009-11-27,,,,,,,,3375.15
2009-11-30,,,,,,,,3348.62
2009-12-01,,,,,,,,3354.89
2009-12-02,,,,,,,,3340.64
2009-12-03,,,,,,,,3316.45
2009-12-04,,,,,,,,3315.98
2009-12-07,,,,,,,,3326.28
2009-12-08,,,,,,,,3307.4
2009-12-09,,,,,,,,3292.57
2009-12-10,,,,,,,,3278.51
2009-12-11,,,,,,,,3278.01
2009-12-14,,,,,,,,3299.66
2009-12-15,,,,,,,,3302.41
2009-12-16,,,,,,,,3315.41
2009-12-17,,,,,,,,3291.34
2009-12-18,,,,,,,,3277.0
2009-12-21,,,,,,,,3300.46
2009-12-22,,,,,,,,3297.93
2009-12-23,,,,,,,,3286.5
2009-12-24,,,,,,,,3288.53
2009-12-28,,,,,,,,3281.86
2009-12-29,,,,,,,,3281.7
2009-12-30,,,,,,,,3284.59
2009-12-31,,,,,,,,3289.64
2010-01-04,,,,,,,,3310.76
2010-01-05,,,,,,,,3318.31
2010-01-06,,,,,,,,3314.91
2010-01-07,,,,,,,,3315.06
2010-01-08,,,,,,,,3320.17
2010-01-11,,,,,,,,3327.54
2010-01-12,,,,,,,,3315.59
2010-01-13,,,,,,,,3309.78
2010-01-14,,,,,,,,3301.09
2010-01-15,,,,,,,,3261.47
2010-01-19,,,,,,,,3305.47
2010-01-20,,,,,,,,3422.53
2010-01-21,,,,,,,,72.14
2010-01-22,,,,,,,,70.92
2010-01-25,,,,,,,,69.7
2010-01-26,,,,,,,,68.54
2010-01-27,,,,,,,,71.41
2010-01-28,,,,,,,,72.86
2010-01-29,,,,,,,,76.36
2010-02-01,,,,,,,,75.8
2010-02-02,,,,,,,,75.53
2010-02-03,,,,,,,,74.55
2010-02-04,,,,,,,,72.69
2010-02-05,,,,,,,,72.37
2010-02-08,,,,,,,,73.93
2010-02-09,,,,,,,,74.38
2010-02-10,,,,,,,,74.45
2010-02-11,,,,,,,,75.56
2010-02-12,,,,,,,,76.73
2010-02-16,,,,,,,,75.84
2010-02-17,,,,,,,,75.93
2010-02-18,,,,,,,,76.25
2010-02-19,,,,,,,,78.16
2010-02-22,,,,,,,,79.61
2010-02-23,,,,,,,,79.6
2010-02-24,,,,,,,,79.55
2010-02-25,,,,,,,,79.07
2010-02-26,,,,,,,,79.66
2010-03-01,,,,,,,,80.61
2010-03-02,,,,,,,,81.83
2010-03-03,,,,,,,,82.17
2010-03-04,,,,,,,,82.91
2010-03-05,,,,,,,,83.27
2010-03-08,,,,,,,,83.05
2010-03-09,,,,,,,,82.48
2010-03-10,,,,,,,,82.22
2010-03-11,,,,,,,,81.92
2010-03-12,,,,,,,,82.14
2010-03-15,,,,,,,,82.12
2010-03-16,,,,,,,,82.13
2010-03-17,,,,,,,,82.32
2010-03-18,,,,,,,,82.22
2010-03-19,,,,,,,,82.26
2010-03-22,,,,,,,,81.98
2010-03-23,,,,,,,,82.04
2010-03-24,,,,,,,,81.5
2010-03-25,,,,,,,,81.84
2010-03-26,,,,,,,,81.57
2010-03-29,,,,,,,,81.77
2010-03-30,,,,,,,,81.62
2010-03-31,,,,,,,,81.23
2010-04-01,,,,,,,,81.49
2010-04-05,,,,,,,,81.41
2010-04-06,,,,,,,,80.71
2010-04-07,,,,,,,,80.12
2010-04-08,,,,,,,,79.5
2010-04-09,,,,,,,,80.15
2010-04-12,,,,,,,,80.58
2010-04-13,,,,,,,,80.19
2010-04-14,,,,,,,,80.8
2010-04-15,,,,,,,,80.15
2010-04-16,,,,,,,,78.52
2010-04-19,,,,,,,,79.04
2010-04-20,,,,,,,,79.86
2010-04-21,,,,,,,,78.93
2010-04-22,,,,,,,,77.98
2010-04-23,,,,,,,,78.6
2010-04-26,,,,,,,,79.27
2010-04-27,,,,,,,,77.58
2010-04-28,,,,,,,,77.28
2010-04-29,,,,,,,,77.96
2010-04-30,,,,,,,,77.48
2010-05-03,,,,,,,,78.12
2010-05-04,,,,,,,,76.88
2010-05-05,,,,,,,,76.37
2010-05-06,,,,,,,,74.91
2010-05-07,,,,,,,,74.31
2010-05-10,,,,,,,,77.65
2010-05-11,,,,,,,,77.65
2010-05-12,,,,,,,,77.82
2010-05-13,,,,,,,,77.6
2010-05-14,,,,,,,,76.15
2010-05-17,,,,,,,,75.86
2010-05-18,,,,,,,,76.21
2010-05-19,,,,,,,,75.26
2010-05-20,,,,,,,,73.31
2010-05-21,,,,,,,,71.94
2010-05-24,,,,,,,,71.53
2010-05-25,,,,,,,,69.62
2010-05-26,,,,,,,,70.84
2010-05-27,,,,,,,,72.52
2010-05-28,,,,,,,,71.69
2010-06-01,,,,,,,,70.96
2010-06-02,,,,,,,,71.4
2010-06-03,,,,,,,,72.18
2010-06-04,,,,,,,,70.47
2010-06-07,,,,,,,,70.28
2010-06-08,,,,,,,,71.4
2010-06-09,,,,,,,,72.5
2010-06-10,,,,,,,,73.35
2010-06-11,,,,,,,,74.21
2010-06-14,,,,,,,,75.09
2010-06-15,,,,,,,,76.15
2010-06-16,,,,,,,,77.04
2010-06-17,,,,,,,,78.6
2010-06-18,,,,,,,,79.71
2010-06-21,,,,,,,,79.95
2010-06-22,,,,,,,,79.64
2010-06-23,,,,,,,,79.09
2010-06-24,,,,,,,,78.96
2010-06-25,,,,,,,,81.17
2010-06-28,,,,,,,,81.1
2010-06-29,,,,,,,,80.34
2010-06-30,,,,,,,,80.12
2010-07-01,,,,,,,,78.89
2010-07-02,,,,,,,,77.61
2010-07-06,,,,,,,,77.66
2010-07-07,,,,,,,,79.08
2010-07-08,,,,,,,,79.29
2010-07-09,,,,,,,,79.48
2010-07-12,,,,,,,,79.36
2010-07-13,,,,,,,,79.85
2010-07-14,,,,,,,,79.46
2010-07-15,,,,,,,,79.16
2010-07-16,,,,,,,,78.09
2010-07-19,,,,,,,,77.03
2010-07-20,,,,,,,,77.57
2010-07-21,,,,,,,,77.17
2010-07-22,,,,,,,,78.07
2010-07-23,,,,,,,,78.46
2010-07-26,,,,,,,,78.87
2010-07-27,,,,,,,,78.6
2010-07-28,,,,,,,,78.08
2010-07-29,,,,,,,,78.07
2010-07-30,,,,,,,,78.12
2010-08-02,,,,,,,,79.45
2010-08-03,,,,,,,,79.88
2010-08-04,,,,,,,,80.57
2010-08-05,,,,,,,,80.53
2010-08-06,,,,,,,,79.7
2010-08-09,,,,,,,,80.51
2010-08-10,,,,,,,,79.8
2010-08-11,,,,,,,,77.94
2010-08-12,,,,,,,,77.01
2010-08-13,,,,,,,,77.02
2010-08-16,,,,,,,,76.73
2010-08-17,,,,,,,,77.64
2010-08-18,,,,,,,,78.76
2010-08-19,,,,,,,,77.67
2010-08-20,,,,,,,,77.58
2010-08-23,,,,,,,,77.65
2010-08-24,,,,,,,,76.86
2010-08-25,,,,,,,,76.48
2010-08-26,,,,,,,,76.62
2010-08-27,,,,,,,,78.07
2010-08-30,,,,,,,,78.3
2010-08-31,,,,,,,,78.65
2010-09-01,,,,,,,,80.28
2010-09-02,,,,,,,,80.86
2010-09-03,,,,,,,,81.2
2010-09-07,,,,,,,,81.07
2010-09-08,,,,,,,,81.59
2010-09-09,,,,,,,,82.08
2010-09-10,,,,,,,,82.54
2010-09-13,,,,,,,,83.11
2010-09-14,,,,,,,,83.31
2010-09-15,,,,,,,,83.32
2010-09-16,,,,,,,,83.3
2010-09-17,,,,,,,,83.22
2010-09-20,,,,,,,,83.34
2010-09-21,,,,,,,,83.26
2010-09-22,,,,,,,,82.69
2010-09-23,,,,,,,,81.68
2010-09-24,,,,,,,,84.07
2010-09-27,,,,,,,,83.38
2010-09-28,,,,,,,,82.84
2010-09-29,,,,,,,,82.68
2010-09-30,,,,,,,,82.99
2010-10-01,,,,,,,,82.74
2010-10-04,,,,,,,,82.11
2010-10-05,,,,,,,,83.16
2010-10-06,,,,,,,,83.35
2010-10-07,,,,,,,,83.23
2010-10-08,,,,,,,,83.1
2010-10-11,,,,,,,,82.9
2010-10-12,,,,,,,,82.87
2010-10-13,,,,,,,,83.66
2010-10-14,,,,,,,,83.66
2010-10-15,,,,,,,,83.68
2010-10-18,,,,,,,,83.37
2010-10-19,,,,,,,,82.68
2010-10-20,,,,,,,,82.83
2010-10-21,,,,,,,,83.08
2010-10-22,,,,,,,,83.06
2010-10-25,,,,,,,,83.55
2010-10-26,,,,,,,,82.2
2010-10-27,,,,,,,,80.59
2010-10-28,,,,,,,,80.37
2010-10-29,,,,,,,,79.5
2010-11-01,,,,,,,,80.2
2010-11-02,,,,,,,,80.31
2010-11-03,,,,,,,,80.96
2010-11-04,,,,,,,,82.46
2010-11-05,,,,,,,,83.27
2010-11-08,,,,,,,,82.36
2010-11-09,,,,,,,,81.15
2010-11-10,,,,,,,,81.55
2010-11-11,,,,,,,,81.22
2010-11-12,,,,,,,,80.44
2010-11-15,,,,,,,,80.4
2010-11-16,,,,,,,,79.95
2010-11-17,,,,,,,,79.85
2010-11-18,,,,,,,,80.66
2010-11-19,,,,,,,,80.78
2010-11-22,,,,,,,,79.98
2010-11-23,,,,,,,,79.4
2010-11-24,,,,,,,,80.01
2010-11-26,,,,,,,,79.66
2010-11-29,,,,,,,,79.26
2010-11-30,,,,,,,,79.87
2010-12-01,,,,,,,,80.64
2010-12-02,,,,,,,,81.21
2010-12-03,,,,,,,,80.7
2010-12-06,,,,,,,,80.41
2010-12-07,,,,,,,,80.27
2010-12-08,,,,,,,,80.09
2010-12-09,,,,,,,,80.23
2010-12-10,,,,,,,,80.26
2010-12-13,,,,,,,,80.49
2010-12-14,,,,,,,,80.32
2010-12-15,,,,,,,,79.76
2010-12-16,,,,,,,,79.63
2010-12-17,,,,,,,,79.78
2010-12-20,,,,,,,,79.61
2010-12-21,,,,,,,,80.13
2010-12-22,,,,,,,,80.16
2010-12-23,,,,,,,,79.8
2010-12-27,,,,,,,,79.95
2010-12-28,,,,,,,,79.98
2010-12-29,,,,,,,,79.95
2010-12-30,,,,,,,,79.49
2010-12-31,,,,,,,,79.89
2011-01-03,,,,,,,,80.39
2011-01-04,,,,,,,,80.02
2011-01-05,,,,,,,,80.59
2011-01-06,,,,,,,,80.61
2011-01-07,,,,,,,,79.96
2011-01-10,,,,,,,,79.63
2011-01-11,,,,,,,,79.54
2011-01-12,,,,,,,,80.34
2011-01-13,,,,,,,,80.61
2011-01-14,,,,,,,,81.21
2011-01-18,,,,,,,,81.85
2011-01-19,,,,,,,,81.01
2011-01-20,,,,,,,,80.82
2011-01-21,,,,,,,,80.71
2011-01-24,,,,,,,,82.67
2011-01-25,,,,,,,,82.77
2011-01-26,,,,,,,,83.19
2011-01-27,,,,,,,,82.99
2011-01-28,,,,,,,,82.48
2011-01-31,,,,,,,,81.8
2011-02-01,,,,,,,,83.05
2011-02-02,,,,,,,,82.93
2011-02-03,,,,,,,,82.85
2011-02-04,,,,,,,,82.86
2011-02-07,,,,,,,,83.78
2011-02-08,,,,,,,,84.24
2011-02-09,,,,,,,,83.76
2011-02-10,,,,,,,,84.26
2011-02-11,,,,,,,,84.46
2011-02-14,,,,,,,,85.16
2011-02-15,,,,,,,,84.88
2011-02-16,,,,,,,,84.91
2011-02-17,,,,,,,,84.94
2011-02-18,,,,,,,,85.0
2011-02-22,,,,,,,,83.67
2011-02-23,,,,,,,,82.79
2011-02-24,,,,,,,,83.25
2011-02-25,,,,,,,,84.71
2011-02-28,,,,,,,,86.97
2011-03-01,,,,,,,,86.18
2011-03-02,,,,,,,,85.18
2011-03-03,,,,,,,,86.19
2011-03-04,,,,,,,,85.43
2011-03-07,,,,,,,,85.62
2011-03-08,,,,,,,,86.13
2011-03-09,,,,,,,,85.91
2011-03-10,,,,,,,,85.19
2011-03-11,,,,,,,,84.73
2011-03-14,,,,,,,,84.15
2011-03-15,,,,,,,,82.49
2011-03-16,,,,,,,,81.6
2011-03-17,,,,,,,,82.52
2011-03-18,,,,,,,,83.67
2011-03-21,,,,,,,,84.75
2011-03-22,,,,,,,,85.14
2011-03-23,,,,,,,,84.57
2011-03-24,,,,,,,,85.1
2011-03-25,,,,,,,,85.14
2011-03-28,,,,,,,,84.82
2011-03-29,,,,,,,,84.37
2011-03-30,,,,,,,,85.3
2011-03-31,,,,,,,,83.85
2011-04-01,,,,,,,,83.7
2011-04-04,,,,,,,,82.98
2011-04-05,,,,,,,,82.35
2011-04-06,,,,,,,,81.86
2011-04-07,,,,,,,,81.82
2011-04-08,,,,,,,,81.89
2011-04-11,,,,,,,,82.16
2011-04-12,,,,,,,,81.72
2011-04-13,,,,,,,,81.06
2011-04-14,,,,,,,,80.74
2011-04-15,,,,,,,,81.09
2011-04-18,,,,,,,,80.14
2011-04-19,,,,,,,,80.4
2011-04-20,,,,,,,,81.55
2011-04-21,,,,,,,,82.17
2011-04-25,,,,,,,,82.28
2011-04-26,,,,,,,,82.75
2011-04-27,,,,,,,,82.77
2011-04-28,,,,,,,,83.03
2011-04-29,,,,,,,,83.41
2011-05-02,,,,,,,,81.9
2011-05-03,,,,,,,,81.86
2011-05-04,,,,,,,,81.64
2011-05-05,,,,,,,,80.36
2011-05-06,,,,,,,,80.83
2011-05-09,,,,,,,,80.83
2011-05-10,,,,,,,,80.97
2011-05-11,,,,,,,,80.25
2011-05-12,,,,,,,,80.44
2011-05-13,,,,,,,,79.9
2011-05-16,,,,,,,,79.66
2011-05-17,,,,,,,,78.93
2011-05-18,,,,,,,,79.36
2011-05-19,,,,,,,,79.21
2011-05-20,,,,,,,,79.02
2011-05-23,,,,,,,,78.01
2011-05-24,,,,,,,,77.81
2011-05-25,,,,,,,,78.03
2011-05-26,,,,,,,,78.09
2011-05-27,,,,,,,,77.98
2011-05-31,,,,,,,,78.81
2011-06-01,,,,,,,,77.7
2011-06-02,,,,,,,,77.31
2011-06-03,,,,,,,,76.42
2011-06-06,,,,,,,,75.6
2011-06-07,,,,,,,,75.39
2011-06-08,,,,,,,,74.67
2011-06-09,,,,,,,,74.99
2011-06-10,,,,,,,,74.18
2011-06-13,,,,,,,,74.2
2011-06-14,,,,,,,,75.28
2011-06-15,,,,,,,,73.86
2011-06-16,,,,,,,,74.76
2011-06-17,,,,,,,,75.58
2011-06-20,,,,,,,,76.0
2011-06-21,,,,,,,,76.45
2011-06-22,,,,,,,,76.1
2011-06-23,,,,,,,,75.08
2011-06-24,,,,,,,,75.2
2011-06-27,,,,,,,,75.94
2011-06-28,,,,,,,,76.17
2011-06-29,,,,,,,,76.74
2011-06-30,,,,,,,,77.27
2011-07-01,,,,,,,,77.83
2011-07-05,,,,,,,,77.36
2011-07-06,,,,,,,,76.45
2011-07-07,,,,,,,,77.67
2011-07-08,,,,,,,,76.7
2011-07-11,,,,,,,,75.42
2011-07-12,,,,,,,,76.08
2011-07-13,,,,,,,,76.52
2011-07-14,,,,,,,,76.41
2011-07-15,,,,,,,,75.56
2011-07-18,,,,,,,,75.05
2011-07-19,,,,,,,,75.83
2011-07-20,,,,,,,,76.11
2011-07-21,,,,,,,,77.16
2011-07-22,,,,,,,,76.99
2011-07-25,,,,,,,,75.96
2011-07-26,,,,,,,,75.65
2011-07-27,,,,,,,,74.96
2011-07-28,,,,,,,,75.0
2011-07-29,,,,,,,,74.45
2011-08-01,,,,,,,,74.81
2011-08-02,,,,,,,,73.89
2011-08-03,,,,,,,,73.53
2011-08-04,,,,,,,,72.18
2011-08-05,,,,,,,,71.37
2011-08-08,,,,,,,,69.0
2011-08-09,,,,,,,,69.82
2011-08-10,,,,,,,,68.94
2011-08-11,,,,,,,,71.03
2011-08-12,,,,,,,,71.85
2011-08-15,,,,,,,,72.24
2011-08-16,,,,,,,,71.63
2011-08-17,,,,,,,,72.48
2011-08-18,,,,,,,,69.46
2011-08-19,,,,,,,,69.03
2011-08-22,,,,,,,,68.26
2011-08-23,,,,,,,,68.87
2011-08-24,,,,,,,,70.13
2011-08-25,,,,,,,,69.68
2011-08-26,,,,,,,,69.44
2011-08-29,,,,,,,,72.17
2011-08-30,,,,,,,,72.36
2011-08-31,,,,,,,,72.99
2011-09-01,,,,,,,,72.03
2011-09-02,,,,,,,,69.71
2011-09-06,,,,,,,,68.12
2011-09-07,,,,,,,,70.12
2011-09-08,,,,,,,,69.89
2011-09-09,,,,,,,,67.98
2011-09-12,,,,,,,,68.09
2011-09-13,,,,,,,,68.8
2011-09-14,,,,,,,,69.13
2011-09-15,,,,,,,,70.35
2011-09-16,,,,,,,,71.46
2011-09-19,,,,,,,,69.72
2011-09-20,,,,,,,,70.2
2011-09-21,,,,,,,,68.47
2011-09-22,,,,,,,,65.86
2011-09-23,,,,,,,,66.21
2011-09-26,,,,,,,,70.82
2011-09-27,,,,,,,,72.98
2011-09-28,,,,,,,,71.55
2011-09-29,,,,,,,,72.11
2011-09-30,,,,,,,,71.65
2011-10-03,,,,,,,,71.0
2011-10-04,,,,,,,,70.86
2011-10-05,,,,,,,,72.7
2011-10-06,,,,,,,,72.92
2011-10-07,,,,,,,,72.51
2011-10-10,,,,,,,,73.55
2011-10-11,,,,,,,,73.53
2011-10-12,,,,,,,,74.45
2011-10-13,,,,,,,,73.99
2011-10-14,,,,,,,,74.35
2011-10-17,,,,,,,,73.15
2011-10-18,,,,,,,,74.5
2011-10-19,,,,,,,,74.67
2011-10-20,,,,,,,,75.27
2011-10-21,,,,,,,,76.69
2011-10-24,,,,,,,,77.08
2011-10-25,,,,,,,,76.05
2011-10-26,,,,,,,,77.28
2011-10-27,,,,,,,,79.98
2011-10-28,,,,,,,,79.67
2011-10-31,,,,,,,,78.59
2011-11-01,,,,,,,,76.02
2011-11-02,,,,,,,,76.93
2011-11-03,,,,,,,,78.07
2011-11-04,,,,,,,,77.21
2011-11-07,,,,,,,,76.58
2011-11-08,,,,,,,,77.6
2011-11-09,,,,,,,,75.95
2011-11-10,,,,,,,,75.81
2011-11-11,,,,,,,,76.83
2011-11-14,,,,,,,,75.98
2011-11-15,,,,,,,,75.94
2011-11-16,,,,,,,,75.15
2011-11-17,,,,,,,,74.63
2011-11-18,,,,,,,,75.15
2011-11-21,,,,,,,,74.37
2011-11-22,,,,,,,,74.58
2011-11-23,,,,,,,,73.23
2011-11-25,,,,,,,,73.11
2011-11-28,,,,,,,,75.18
2011-11-29,,,,,,,,75.38
2011-11-30,,,,,,,,77.99
2011-12-01,,,,,,,,77.75
2011-12-02,,,,,,,,77.91
2011-12-05,,,,,,,,78.11
2011-12-06,,,,,,,,78.12
2011-12-07,,,,,,,,77.92
2011-12-08,,,,,,,,77.19
2011-12-09,,,,,,,,77.64
2011-12-12,,,,,,,,76.22
2011-12-13,,,,,,,,75.82
2011-12-14,,,,,,,,75.57
2011-12-15,,,,,,,,75.3
2011-12-16,,,,,,,,75.12
2011-12-19,,,,,,,,74.5
2011-12-20,,,,,,,,75.74
2011-12-21,,,,,,,,75.97
2011-12-22,,,,,,,,76.45
2011-12-23,,,,,,,,77.42
2011-12-27,,,,,,,,77.36
2011-12-28,,,,,,,,76.64
2011-12-29,,,,,,,,76.69
2011-12-30,,,,,,,,76.45
2012-01-03,,,,,,,,77.87
2012-01-04,,,,,,,,76.84
2012-01-05,,,,,,,,76.61
2012-01-06,,,,,,,,76.5
2012-01-09,,,,,,,,76.16
2012-01-10,,,,,,,,77.25
2012-01-11,,,,,,,,77.7
2012-01-12,,,,,,,,78.23
2012-01-13,,,,,,,,77.5
2012-01-17,,,,,,,,78.16
2012-01-18,,,,,,,,78.6
2012-01-19,,,,,,,,79.24
2012-01-20,,,,,,,,79.7
2012-01-23,,,,,,,,79.22
2012-01-24,,,,,,,,78.49
2012-01-25,,,,,,,,79.13
2012-01-26,,,,,,,,79.65
2012-01-27,,,,,,,,79.27
2012-01-30,,,,,,,,78.49
2012-01-31,,,,,,,,78.46
2012-02-01,,,,,,,,79.07
2012-02-02,,,,,,,,78.69
2012-02-03,,,,,,,,79.69
2012-02-06,,,,,,,,79.7
2012-02-07,,,,,,,,79.7
2012-02-08,,,,,,,,79.66
2012-02-09,,,,,,,,79.26
2012-02-10,,,,,,,,78.69
2012-02-13,,,,,,,,79.31
2012-02-14,,,,,,,,78.75
2012-02-15,,,,,,,,78.27
2012-02-16,,,,,,,,78.55
2012-02-17,,,,,,,,79.41
2012-02-21,,,,,,,,79.61
2012-02-22,,,,,,,,79.13
2012-02-23,,,,,,,,79.22
2012-02-24,,,,,,,,79.96
2012-02-27,,,,,,,,79.91
2012-02-28,,,,,,,,79.55
2012-02-29,,,,,,,,78.75
2012-03-01,,,,,,,,78.75
2012-03-02,,,,,,,,78.43
2012-03-05,,,,,,,,78.85
2012-03-06,,,,,,,,78.55
2012-03-07,,,,,,,,78.59
2012-03-08,,,,,,,,78.74
2012-03-09,,,,,,,,79.37
2012-03-12,,,,,,,,79.52
2012-03-13,,,,,,,,80.27
2012-03-14,,,,,,,,80.66
2012-03-15,,,,,,,,81.0
2012-03-16,,,,,,,,81.2
2012-03-19,,,,,,,,81.37
2012-03-20,,,,,,,,81.39
2012-03-21,,,,,,,,81.1
2012-03-22,,,,,,,,80.89
2012-03-23,,,,,,,,81.28
2012-03-26,,,,,,,,82.16
2012-03-27,,,,,,,,82.02
2012-03-28,,,,,,,,81.43
2012-03-29,,,,,,,,81.13
2012-03-30,,,,,,,,81.18
2012-04-02,,,,,,,,81.73
2012-04-03,,,,,,,,81.23
2012-04-04,,,,,,,,81.17
2012-04-05,,,,,,,,80.94
2012-04-09,,,,,,,,79.93
2012-04-10,,,,,,,,79.04
2012-04-11,,,,,,,,79.15
2012-04-12,,,,,,,,79.68
2012-04-13,,,,,,,,79.27
2012-04-16,,,,,,,,79.51
2012-04-17,,,,,,,,80.64
2012-04-18,,,,,,,,79.85
2012-04-19,,,,,,,,79.3
2012-04-20,,,,,,,,79.15
2012-04-23,,,,,,,,78.7
2012-04-24,,,,,,,,79.47
2012-04-25,,,,,,,,79.89
2012-04-26,,,,,,,,80.17
2012-04-27,,,,,,,,80.47
2012-04-30,,,,,,,,80.42
2012-05-01,,,,,,,,81.26
2012-05-02,,,,,,,,81.03
2012-05-03,,,,,,,,81.29
2012-05-04,,,,,,,,80.95
2012-05-07,,,,,,,,81.83
2012-05-08,,,,,,,,81.98
2012-05-09,,,,,,,,81.66
2012-05-10,,,,,,,,81.89
2012-05-11,,,,,,,,81.77
2012-05-14,,,,,,,,80.73
2012-05-15,,,,,,,,80.47
2012-05-16,,,,,,,,80.69
2012-05-17,,,,,,,,80.35
2012-05-18,,,,,,,,79.4
2012-05-21,,,,,,,,79.46
2012-05-22,,,,,,,,80.01
2012-05-23,,,,,,,,79.22
2012-05-24,,,,,,,,79.55
2012-05-25,,,,,,,,79.4
2012-05-29,,,,,,,,79.6
2012-05-30,,,,,,,,79.01
2012-05-31,,,,,,,,79.09
2012-06-01,,,,,,,,78.99
2012-06-04,,,,,,,,78.83
2012-06-05,,,,,,,,79.05
2012-06-06,,,,,,,,79.95
2012-06-07,,,,,,,,80.85
2012-06-08,,,,,,,,81.04
2012-06-11,,,,,,,,80.8
2012-06-12,,,,,,,,80.92
2012-06-13,,,,,,,,80.67
2012-06-14,,,,,,,,81.45
2012-06-15,,,,,,,,82.36
2012-06-18,,,,,,,,82.27
2012-06-19,,,,,,,,82.86
2012-06-20,,,,,,,,82.45
2012-06-21,,,,,,,,81.64
2012-06-22,,,,,,,,81.64
2012-06-25,,,,,,,,80.69
2012-06-26,,,,,,,,81.22
2012-06-27,,,,,,,,81.95
2012-06-28,,,,,,,,81.73
2012-06-29,,,,,,,,83.09
2012-07-02,,,,,,,,83.32
2012-07-03,,,,,,,,83.64
2012-07-05,,,,,,,,83.36
2012-07-06,,,,,,,,82.46
2012-07-09,,,,,,,,83.16
2012-07-10,,,,,,,,83.24
2012-07-11,,,,,,,,83.94
2012-07-12,,,,,,,,83.57
2012-07-13,,,,,,,,84.22
2012-07-16,,,,,,,,83.96
2012-07-17,,,,,,,,84.71
2012-07-18,,,,,,,,85.07
2012-07-19,,,,,,,,84.61
2012-07-20,,,,,,,,83.91
2012-07-23,,,,,,,,83.55
2012-07-24,,,,,,,,83.5
2012-07-25,,,,,,,,83.91
2012-07-26,,,,,,,,84.73
2012-07-27,,,,,,,,85.16
2012-07-30,,,,,,,,85.18
2012-07-31,,,,,,,,84.87
2012-08-01,,,,,,,,83.95
2012-08-02,,,,,,,,83.81
2012-08-03,,,,,,,,85.39
2012-08-06,,,,,,,,85.56
2012-08-07,,,,,,,,85.12
2012-08-08,,,,,,,,84.63
2012-08-09,,,,,,,,84.56
2012-08-10,,,,,,,,84.55
2012-08-13,,,,,,,,84.8
2012-08-14,,,,,,,,84.98
2012-08-15,,,,,,,,84.84
2012-08-16,,,,,,,,85.11
2012-08-17,,,,,,,,85.55
2012-08-20,,,,,,,,85.59
2012-08-21,,,,,,,,85.48
2012-08-22,,,,,,,,85.68
2012-08-23,,,,,,,,85.34
2012-08-24,,,,,,,,85.33
2012-08-27,,,,,,,,85.44
2012-08-28,,,,,,,,85.16
2012-08-29,,,,,,,,84.47
2012-08-30,,,,,,,,84.14
2012-08-31,,,,,,,,84.31
2012-09-04,,,,,,,,84.24
2012-09-05,,,,,,,,85.03
2012-09-06,,,,,,,,86.15
2012-09-07,,,,,,,,86.58
2012-09-10,,,,,,,,86.78
2012-09-11,,,,,,,,86.72
2012-09-12,,,,,,,,86.74
2012-09-13,,,,,,,,87.88
2012-09-14,,,,,,,,88.56
2012-09-17,,,,,,,,88.53
2012-09-18,,,,,,,,88.5
2012-09-19,,,,,,,,88.96
2012-09-20,,,,,,,,89.1
2012-09-21,,,,,,,,89.64
2012-09-24,,,,,,,,89.05
2012-09-25,,,,,,,,88.65
2012-09-26,,,,,,,,88.66
2012-09-27,,,,,,,,88.34
2012-09-28,,,,,,,,88.05
2012-10-01,,,,,,,,89.03
2012-10-02,,,,,,,,88.75
2012-10-03,,,,,,,,89.33
2012-10-04,,,,,,,,90.19
2012-10-05,,,,,,,,90.45
2012-10-08,,,,,,,,90.32
2012-10-09,,,,,,,,89.63
2012-10-10,,,,,,,,88.92
2012-10-11,,,,,,,,88.95
2012-10-12,,,,,,,,88.68
2012-10-15,,,,,,,,88.89
2012-10-16,,,,,,,,89.83
2012-10-17,,,,,,,,90.4
2012-10-18,,,,,,,,90.62
2012-10-19,,,,,,,,89.49
2012-10-22,,,,,,,,88.43
2012-10-23,,,,,,,,87.17
2012-10-24,,,,,,,,87.23
2012-10-25,,,,,,,,87.1
2012-10-26,,,,,,,,86.69
2012-10-31,,,,,,,,86.48
2012-11-01,,,,,,,,87.23
2012-11-02,,,,,,,,87.34
2012-11-05,,,,,,,,86.43
2012-11-06,,,,,,,,87.14
2012-11-07,,,,,,,,85.83
2012-11-08,,,,,,,,85.3
2012-11-09,,,,,,,,85.11
2012-11-12,,,,,,,,85.25
2012-11-13,,,,,,,,86.06
2012-11-14,,,,,,,,85.29
2012-11-15,,,,,,,,85.31
2012-11-16,,,,,,,,85.53
2012-11-19,,,,,,,,86.57
2012-11-20,,,,,,,,86.53
2012-11-21,,,,,,,,87.31
2012-11-23,,,,,,,,88.02
2012-11-26,,,,,,,,88.16
