,Adj Close,close,high,low,open,vol,pct_change,vwap
2010-03-01,,,,,,,,53.29
2010-03-02,,,,,,,,53.79
2010-03-03,,,,,,,,54.15
2010-03-04,,,,,,,,54.51
2010-03-05,,,,,,,,55.35
2010-03-08,,,,,,,,55.49
2010-03-09,,,,,,,,55.67
2010-03-10,,,,,,,,54.64
2010-03-11,,,,,,,,54.9
2010-03-12,,,,,,,,55.41
2010-03-15,,,,,,,,55.06
2010-03-16,,,,,,,,55.43
2010-03-17,,,,,,,,56.06
2010-03-18,,,,,,,,57.52
2010-03-19,,,,,,,,57.57
2010-03-22,,,,,,,,57.63
2010-03-23,,,,,,,,57.68
2010-03-24,,,,,,,,57.64
2010-03-25,,,,,,,,57.61
2010-03-26,,,,,,,,57.42
2010-03-29,,,,,,,,58.23
2010-03-30,,,,,,,,59.39
2010-03-31,,,,,,,,59.32
2010-04-01,,,,,,,,59.9
2010-04-05,,,,,,,,60.17
2010-04-06,,,,,,,,59.63
2010-04-07,,,,,,,,59.35
2010-04-08,,,,,,,,59.32
2010-04-09,,,,,,,,59.68
2010-04-12,,,,,,,,60.03
2010-04-13,,,,,,,,60.0
2010-04-14,,,,,,,,59.55
2010-04-15,,,,,,,,59.28
2010-04-16,,,,,,,,58.99
2010-04-19,,,,,,,,58.94
2010-04-20,,,,,,,,59.07
2010-04-21,,,,,,,,59.41
2010-04-22,,,,,,,,59.19
2010-04-23,,,,,,,,59.36
2010-04-26,,,,,,,,59.8
2010-04-27,,,,,,,,58.69
2010-04-28,,,,,,,,57.89
2010-04-29,,,,,,,,58.78
2010-04-30,,,,,,,,58.53
2010-05-03,,,,,,,,58.46
2010-05-04,,,,,,,,56.43
2010-05-05,,,,,,,,56.66
2010-05-06,,,,,,,,56.69
2010-05-07,,,,,,,,55.44
2010-05-10,,,,,,,,56.93
2010-05-11,,,,,,,,57.5
2010-05-12,,,,,,,,58.45
2010-05-13,,,,,,,,58.73
2010-05-14,,,,,,,,57.36
2010-05-17,,,,,,,,57.5
2010-05-18,,,,,,,,58.19
2010-05-19,,,,,,,,57.37
2010-05-20,,,,,,,,55.58
2010-05-21,,,,,,,,54.69
2010-05-24,,,,,,,,55.27
2010-05-25,,,,,,,,54.01
2010-05-26,,,,,,,,54.69
2010-05-27,,,,,,,,56.04
2010-05-28,,,,,,,,55.83
2010-06-01,,,,,,,,55.49
2010-06-02,,,,,,,,56.35
2010-06-03,,,,,,,,56.99
2010-06-04,,,,,,,,56.09
2010-06-07,,,,,,,,55.92
2010-06-08,,,,,,,,56.53
2010-06-09,,,,,,,,57.67
2010-06-10,,,,,,,,58.82
2010-06-11,,,,,,,,58.33
2010-06-14,,,,,,,,59.47
2010-06-15,,,,,,,,59.59
2010-06-16,,,,,,,,59.81
2010-06-17,,,,,,,,59.71
2010-06-18,,,,,,,,59.89
2010-06-21,,,,,,,,59.89
2010-06-22,,,,,,,,59.95
2010-06-23,,,,,,,,59.37
2010-06-24,,,,,,,,59.47
2010-06-25,,,,,,,,58.72
2010-06-28,,,,,,,,59.0
2010-06-29,,,,,,,,57.65
2010-06-30,,,,,,,,57.42
2010-07-01,,,,,,,,56.91
2010-07-02,,,,,,,,58.28
2010-07-06,,,,,,,,58.74
2010-07-07,,,,,,,,59.68
2010-07-08,,,,,,,,61.16
2010-07-09,,,,,,,,61.24
2010-07-12,,,,,,,,60.62
2010-07-13,,,,,,,,61.04
2010-07-14,,,,,,,,61.04
2010-07-15,,,,,,,,61.62
2010-07-16,,,,,,,,61.06
2010-07-19,,,,,,,,60.78
2010-07-20,,,,,,,,61.75
2010-07-21,,,,,,,,61.51
2010-07-22,,,,,,,,62.03
2010-07-23,,,,,,,,62.75
2010-07-26,,,,,,,,63.7
2010-07-27,,,,,,,,64.62
2010-07-28,,,,,,,,64.08
2010-07-29,,,,,,,,63.54
2010-07-30,,,,,,,,62.98
2010-08-02,,,,,,,,64.52
2010-08-03,,,,,,,,64.53
2010-08-04,,,,,,,,64.47
2010-08-05,,,,,,,,63.37
2010-08-06,,,,,,,,61.99
2010-08-09,,,,,,,,62.78
2010-08-10,,,,,,,,62.68
2010-08-11,,,,,,,,61.63
2010-08-12,,,,,,,,60.77
2010-08-13,,,,,,,,60.96
2010-08-16,,,,,,,,60.44
2010-08-17,,,,,,,,62.48
2010-08-18,,,,,,,,62.22
2010-08-19,,,,,,,,61.22
2010-08-20,,,,,,,,61.11
2010-08-23,,,,,,,,61.72
2010-08-24,,,,,,,,61.73
2010-08-25,,,,,,,,61.61
2010-08-26,,,,,,,,61.42
2010-08-27,,,,,,,,61.69
2010-08-30,,,,,,,,61.73
2010-08-31,,,,,,,,61.07
2010-09-01,,,,,,,,57.71
2010-09-02,,,,,,,,58.03
2010-09-03,,,,,,,,58.88
2010-09-07,,,,,,,,59.16
2010-09-08,,,,,,,,59.26
2010-09-09,,,,,,,,59.32
2010-09-10,,,,,,,,59.09
2010-09-13,,,,,,,,58.75
2010-09-14,,,,,,,,59.74
2010-09-15,,,,,,,,60.02
2010-09-16,,,,,,,,60.61
2010-09-17,,,,,,,,61.06
2010-09-20,,,,,,,,61.48
2010-09-21,,,,,,,,61.17
2010-09-22,,,,,,,,60.92
2010-09-23,,,,,,,,60.9
2010-09-24,,,,,,,,61.79
2010-09-27,,,,,,,,61.64
2010-09-28,,,,,,,,61.44
2010-09-29,,,,,,,,61.47
2010-09-30,,,,,,,,61.61
2010-10-01,,,,,,,,61.84
2010-10-04,,,,,,,,61.73
2010-10-05,,,,,,,,62.13
2010-10-06,,,,,,,,61.83
2010-10-07,,,,,,,,61.16
2010-10-08,,,,,,,,61.04
2010-10-11,,,,,,,,61.07
2010-10-12,,,,,,,,61.19
2010-10-13,,,,,,,,62.06
2010-10-14,,,,,,,,62.24
2010-10-15,,,,,,,,62.43
2010-10-18,,,,,,,,62.45
2010-10-19,,,,,,,,62.0
2010-10-20,,,,,,,,62.83
2010-10-21,,,,,,,,62.83
2010-10-22,,,,,,,,61.97
2010-10-25,,,,,,,,61.58
2010-10-26,,,,,,,,60.75
2010-10-27,,,,,,,,59.38
2010-10-28,,,,,,,,59.94
2010-10-29,,,,,,,,60.39
2010-11-01,,,,,,,,60.99
2010-11-02,,,,,,,,61.24
2010-11-03,,,,,,,,61.36
2010-11-04,,,,,,,,62.44
2010-11-05,,,,,,,,62.7
2010-11-08,,,,,,,,62.71
2010-11-09,,,,,,,,62.59
2010-11-10,,,,,,,,62.06
2010-11-11,,,,,,,,62.15
2010-11-12,,,,,,,,62.12
2010-11-15,,,,,,,,62.39
2010-11-16,,,,,,,,61.81
2010-11-17,,,,,,,,62.07
2010-11-18,,,,,,,,63.61
2010-11-19,,,,,,,,63.73
2010-11-22,,,,,,,,64.26
2010-11-23,,,,,,,,63.87
2010-11-24,,,,,,,,64.75
2010-11-26,,,,,,,,64.72
2010-11-29,,,,,,,,64.36
2010-11-30,,,,,,,,65.06
2010-12-01,,,,,,,,66.41
2010-12-02,,,,,,,,68.45
2010-12-03,,,,,,,,69.65
2010-12-06,,,,,,,,70.02
2010-12-07,,,,,,,,69.43
2010-12-08,,,,,,,,68.65
2010-12-09,,,,,,,,69.29
2010-12-10,,,,,,,,68.69
2010-12-13,,,,,,,,69.0
2010-12-14,,,,,,,,69.16
2010-12-15,,,,,,,,69.57
2010-12-16,,,,,,,,69.85
2010-12-17,,,,,,,,69.92
2010-12-20,,,,,,,,70.62
2010-12-21,,,,,,,,70.4
2010-12-22,,,,,,,,70.49
2010-12-23,,,,,,,,70.49
2010-12-27,,,,,,,,70.28
2010-12-28,,,,,,,,69.97
2010-12-29,,,,,,,,69.93
2010-12-30,,,,,,,,69.63
2010-12-31,,,,,,,,69.46
2011-01-03,,,,,,,,69.48
2011-01-04,,,,,,,,68.88
2011-01-05,,,,,,,,68.48
2011-01-06,,,,,,,,69.0
2011-01-07,,,,,,,,68.35
2011-01-10,,,,,,,,67.82
2011-01-11,,,,,,,,67.92
2011-01-12,,,,,,,,68.09
2011-01-13,,,,,,,,67.91
2011-01-14,,,,,,,,67.77
2011-01-18,,,,,,,,67.71
2011-01-19,,,,,,,,67.43
2011-01-20,,,,,,,,67.59
2011-01-21,,,,,,,,67.67
2011-01-24,,,,,,,,67.3
2011-01-25,,,,,,,,67.09
2011-01-26,,,,,,,,67.41
2011-01-27,,,,,,,,67.13
2011-01-28,,,,,,,,66.36
2011-01-31,,,,,,,,66.14
2011-02-01,,,,,,,,67.21
2011-02-02,,,,,,,,67.0
2011-02-03,,,,,,,,67.04
2011-02-04,,,,,,,,67.16
2011-02-07,,,,,,,,67.12
2011-02-08,,,,,,,,66.9
2011-02-09,,,,,,,,66.54
2011-02-10,,,,,,,,66.15
2011-02-11,,,,,,,,66.75
2011-02-14,,,,,,,,66.53
2011-02-15,,,,,,,,66.8
2011-02-16,,,,,,,,67.09
2011-02-17,,,,,,,,67.51
2011-02-18,,,,,,,,67.79
2011-02-22,,,,,,,,67.36
2011-02-23,,,,,,,,67.83
2011-02-24,,,,,,,,67.7
2011-02-25,,,,,,,,68.56
2011-02-28,,,,,,,,69.18
2011-03-01,,,,,,,,68.34
2011-03-02,,,,,,,,67.75
2011-03-03,,,,,,,,67.92
2011-03-04,,,,,,,,67.76
2011-03-07,,,,,,,,67.5
2011-03-08,,,,,,,,71.43
2011-03-09,,,,,,,,71.0
2011-03-10,,,,,,,,69.59
2011-03-11,,,,,,,,69.01
2011-03-14,,,,,,,,67.98
2011-03-15,,,,,,,,66.61
2011-03-16,,,,,,,,65.97
2011-03-17,,,,,,,,66.61
2011-03-18,,,,,,,,66.47
2011-03-21,,,,,,,,67.73
2011-03-22,,,,,,,,67.35
2011-03-23,,,,,,,,66.95
2011-03-24,,,,,,,,67.4
2011-03-25,,,,,,,,67.8
2011-03-28,,,,,,,,67.55
2011-03-29,,,,,,,,67.29
2011-03-30,,,,,,,,67.96
2011-03-31,,,,,,,,68.27
2011-04-01,,,,,,,,68.4
2011-04-04,,,,,,,,68.7
2011-04-05,,,,,,,,68.81
2011-04-06,,,,,,,,68.62
2011-04-07,,,,,,,,68.47
2011-04-08,,,,,,,,68.28
2011-04-11,,,,,,,,67.96
2011-04-12,,,,,,,,69.02
2011-04-13,,,,,,,,69.69
2011-04-14,,,,,,,,69.67
2011-04-15,,,,,,,,70.56
2011-04-18,,,,,,,,69.86
2011-04-19,,,,,,,,70.19
2011-04-20,,,,,,,,71.53
2011-04-21,,,,,,,,71.74
2011-04-25,,,,,,,,71.8
2011-04-26,,,,,,,,73.03
2011-04-27,,,,,,,,73.02
2011-04-28,,,,,,,,72.13
2011-04-29,,,,,,,,71.95
2011-05-02,,,,,,,,71.03
2011-05-03,,,,,,,,71.06
2011-05-04,,,,,,,,70.76
2011-05-05,,,,,,,,70.49
2011-05-06,,,,,,,,70.64
2011-05-09,,,,,,,,70.51
2011-05-10,,,,,,,,70.93
2011-05-11,,,,,,,,70.86
2011-05-12,,,,,,,,72.29
2011-05-13,,,,,,,,72.19
2011-05-16,,,,,,,,71.94
2011-05-17,,,,,,,,72.33
2011-05-18,,,,,,,,72.47
2011-05-19,,,,,,,,72.81
2011-05-20,,,,,,,,72.68
2011-05-23,,,,,,,,71.48
2011-05-24,,,,,,,,71.77
2011-05-25,,,,,,,,71.26
2011-05-26,,,,,,,,71.59
2011-05-27,,,,,,,,72.27
2011-05-31,,,,,,,,72.25
2011-06-01,,,,,,,,71.89
2011-06-02,,,,,,,,70.98
2011-06-03,,,,,,,,69.88
2011-06-06,,,,,,,,69.85
2011-06-07,,,,,,,,70.06
2011-06-08,,,,,,,,69.91
2011-06-09,,,,,,,,71.5
2011-06-10,,,,,,,,70.76
2011-06-13,,,,,,,,70.12
2011-06-14,,,,,,,,70.74
2011-06-15,,,,,,,,70.97
2011-06-16,,,,,,,,71.61
2011-06-17,,,,,,,,72.94
2011-06-20,,,,,,,,73.16
2011-06-21,,,,,,,,73.99
2011-06-22,,,,,,,,73.61
2011-06-23,,,,,,,,73.13
2011-06-24,,,,,,,,73.64
2011-06-27,,,,,,,,73.82
2011-06-28,,,,,,,,73.56
2011-06-29,,,,,,,,73.93
2011-06-30,,,,,,,,74.29
2011-07-01,,,,,,,,75.6
2011-07-05,,,,,,,,76.08
2011-07-06,,,,,,,,76.25
2011-07-07,,,,,,,,76.56
2011-07-08,,,,,,,,75.5
2011-07-11,,,,,,,,74.46
2011-07-12,,,,,,,,74.64
2011-07-13,,,,,,,,74.92
2011-07-14,,,,,,,,74.56
2011-07-15,,,,,,,,74.08
2011-07-18,,,,,,,,73.03
2011-07-19,,,,,,,,74.05
2011-07-20,,,,,,,,73.74
2011-07-21,,,,,,,,75.13
2011-07-22,,,,,,,,76.02
2011-07-25,,,,,,,,75.6
2011-07-26,,,,,,,,75.5
2011-07-27,,,,,,,,74.66
2011-07-28,,,,,,,,74.19
2011-07-29,,,,,,,,73.69
2011-08-01,,,,,,,,73.02
2011-08-02,,,,,,,,71.94
2011-08-03,,,,,,,,71.13
2011-08-04,,,,,,,,69.95
2011-08-05,,,,,,,,68.79
2011-08-08,,,,,,,,66.65
2011-08-09,,,,,,,,65.76
2011-08-10,,,,,,,,63.71
2011-08-11,,,,,,,,64.18
2011-08-12,,,,,,,,67.29
2011-08-15,,,,,,,,68.39
2011-08-16,,,,,,,,69.28
2011-08-17,,,,,,,,69.49
2011-08-18,,,,,,,,67.81
2011-08-19,,,,,,,,68.16
2011-08-22,,,,,,,,68.56
2011-08-23,,,,,,,,70.45
2011-08-24,,,,,,,,70.95
2011-08-25,,,,,,,,70.85
2011-08-26,,,,,,,,71.14
2011-08-29,,,,,,,,73.01
2011-08-30,,,,,,,,73.41
2011-08-31,,,,,,,,72.21
2011-09-01,,,,,,,,71.11
2011-09-02,,,,,,,,70.29
2011-09-06,,,,,,,,67.94
2011-09-07,,,,,,,,69.61
2011-09-08,,,,,,,,69.31
2011-09-09,,,,,,,,67.83
2011-09-12,,,,,,,,66.41
2011-09-13,,,,,,,,67.45
2011-09-14,,,,,,,,67.97
2011-09-15,,,,,,,,69.16
2011-09-16,,,,,,,,70.39
2011-09-19,,,,,,,,68.6
2011-09-20,,,,,,,,70.43
2011-09-21,,,,,,,,68.53
2011-09-22,,,,,,,,65.72
2011-09-23,,,,,,,,66.87
2011-09-26,,,,,,,,67.37
2011-09-27,,,,,,,,70.7
2011-09-28,,,,,,,,69.14
2011-09-29,,,,,,,,69.54
2011-09-30,,,,,,,,70.28
2011-10-03,,,,,,,,68.21
2011-10-04,,,,,,,,68.03
2011-10-05,,,,,,,,69.1
2011-10-06,,,,,,,,70.82
2011-10-07,,,,,,,,72.24
2011-10-10,,,,,,,,73.25
2011-10-11,,,,,,,,73.66
2011-10-12,,,,,,,,73.26
2011-10-13,,,,,,,,73.0
2011-10-14,,,,,,,,73.85
2011-10-17,,,,,,,,72.55
2011-10-18,,,,,,,,73.59
2011-10-19,,,,,,,,74.75
2011-10-20,,,,,,,,74.2
2011-10-21,,,,,,,,75.9
2011-10-24,,,,,,,,75.62
2011-10-25,,,,,,,,74.19
2011-10-26,,,,,,,,74.65
2011-10-27,,,,,,,,76.23
2011-10-28,,,,,,,,76.04
2011-10-31,,,,,,,,75.21
2011-11-01,,,,,,,,73.11
2011-11-02,,,,,,,,73.5
2011-11-03,,,,,,,,74.75
2011-11-04,,,,,,,,74.27
2011-11-07,,,,,,,,74.41
2011-11-08,,,,,,,,75.43
2011-11-09,,,,,,,,73.71
2011-11-10,,,,,,,,73.83
2011-11-11,,,,,,,,75.91
2011-11-14,,,,,,,,75.53
2011-11-15,,,,,,,,76.16
2011-11-16,,,,,,,,75.88
2011-11-17,,,,,,,,74.54
2011-11-18,,,,,,,,75.02
2011-11-21,,,,,,,,74.24
2011-11-22,,,,,,,,74.53
2011-11-23,,,,,,,,73.91
2011-11-25,,,,,,,,74.07
2011-11-28,,,,,,,,76.32
2011-11-29,,,,,,,,77.01
2011-11-30,,,,,,,,79.3
2011-12-01,,,,,,,,79.23
2011-12-02,,,,,,,,78.25
2011-12-05,,,,,,,,80.5
2011-12-06,,,,,,,,80.84
2011-12-07,,,,,,,,80.8
2011-12-08,,,,,,,,80.52
2011-12-09,,,,,,,,80.35
2011-12-12,,,,,,,,78.68
2011-12-13,,,,,,,,77.94
2011-12-14,,,,,,,,77.49
2011-12-15,,,,,,,,78.41
2011-12-16,,,,,,,,78.19
2011-12-19,,,,,,,,77.79
2011-12-20,,,,,,,,79.2
2011-12-21,,,,,,,,79.36
2011-12-22,,,,,,,,79.75
2011-12-23,,,,,,,,80.5
2011-12-27,,,,,,,,81.7
2011-12-28,,,,,,,,81.06
2011-12-29,,,,,,,,81.0
2011-12-30,,,,,,,,80.73
2012-01-03,,,,,,,,81.09
2012-01-04,,,,,,,,79.57
2012-01-05,,,,,,,,78.87
2012-01-06,,,,,,,,77.98
2012-01-09,,,,,,,,79.0
2012-01-10,,,,,,,,80.17
2012-01-11,,,,,,,,79.87
2012-01-12,,,,,,,,79.18
2012-01-13,,,,,,,,78.81
2012-01-17,,,,,,,,80.36
2012-01-18,,,,,,,,80.69
2012-01-19,,,,,,,,81.68
2012-01-20,,,,,,,,81.97
2012-01-23,,,,,,,,82.11
2012-01-24,,,,,,,,82.21
2012-01-25,,,,,,,,82.7
2012-01-26,,,,,,,,82.5
2012-01-27,,,,,,,,81.6
2012-01-30,,,,,,,,80.65
2012-01-31,,,,,,,,80.91
2012-02-01,,,,,,,,82.46
2012-02-02,,,,,,,,82.81
2012-02-03,,,,,,,,83.98
2012-02-06,,,,,,,,83.39
2012-02-07,,,,,,,,83.05
2012-02-08,,,,,,,,82.46
2012-02-09,,,,,,,,82.75
2012-02-10,,,,,,,,82.1
2012-02-13,,,,,,,,82.49
2012-02-14,,,,,,,,82.11
2012-02-15,,,,,,,,81.69
2012-02-16,,,,,,,,81.8
2012-02-17,,,,,,,,81.5
2012-02-21,,,,,,,,81.1
2012-02-22,,,,,,,,80.86
2012-02-23,,,,,,,,80.79
2012-02-24,,,,,,,,81.04
2012-02-27,,,,,,,,81.11
2012-02-28,,,,,,,,81.52
2012-02-29,,,,,,,,81.76
2012-03-01,,,,,,,,81.89
2012-03-02,,,,,,,,81.34
2012-03-05,,,,,,,,81.05
2012-03-06,,,,,,,,80.18
2012-03-07,,,,,,,,79.93
2012-03-08,,,,,,,,79.78
2012-03-09,,,,,,,,79.61
2012-03-12,,,,,,,,80.5
2012-03-13,,,,,,,,81.18
2012-03-14,,,,,,,,80.94
2012-03-15,,,,,,,,80.21
2012-03-16,,,,,,,,80.14
2012-03-19,,,,,,,,80.13
2012-03-20,,,,,,,,80.09
2012-03-21,,,,,,,,80.41
2012-03-22,,,,,,,,80.51
2012-03-23,,,,,,,,81.41
2012-03-26,,,,,,,,83.45
2012-03-27,,,,,,,,83.67
2012-03-28,,,,,,,,83.25
2012-03-29,,,,,,,,82.92
2012-03-30,,,,,,,,83.55
2012-04-02,,,,,,,,84.4
2012-04-03,,,,,,,,83.81
2012-04-04,,,,,,,,84.75
2012-04-05,,,,,,,,83.95
2012-04-09,,,,,,,,83.2
2012-04-10,,,,,,,,82.46
2012-04-11,,,,,,,,82.91
2012-04-12,,,,,,,,83.04
2012-04-13,,,,,,,,83.24
2012-04-16,,,,,,,,83.57
2012-04-17,,,,,,,,83.96
2012-04-18,,,,,,,,83.33
2012-04-19,,,,,,,,84.07
2012-04-20,,,,,,,,84.74
2012-04-23,,,,,,,,83.76
2012-04-24,,,,,,,,84.75
2012-04-25,,,,,,,,85.72
2012-04-26,,,,,,,,86.37
2012-04-27,,,,,,,,86.47
2012-04-30,,,,,,,,86.13
2012-05-01,,,,,,,,86.84
2012-05-02,,,,,,,,87.31
2012-05-03,,,,,,,,87.64
2012-05-04,,,,,,,,86.85
2012-05-07,,,,,,,,86.98
2012-05-08,,,,,,,,86.57
2012-05-09,,,,,,,,86.03
2012-05-10,,,,,,,,86.76
2012-05-11,,,,,,,,86.82
2012-05-14,,,,,,,,86.24
2012-05-15,,,,,,,,87.3
2012-05-16,,,,,,,,88.06
2012-05-17,,,,,,,,87.11
2012-05-18,,,,,,,,86.07
2012-05-21,,,,,,,,86.12
2012-05-22,,,,,,,,86.69
2012-05-23,,,,,,,,86.1
2012-05-24,,,,,,,,87.18
2012-05-25,,,,,,,,87.79
2012-05-29,,,,,,,,88.1
2012-05-30,,,,,,,,87.78
2012-05-31,,,,,,,,87.22
2012-06-01,,,,,,,,84.69
2012-06-04,,,,,,,,84.1
2012-06-05,,,,,,,,84.44
2012-06-06,,,,,,,,87.76
2012-06-07,,,,,,,,88.74
2012-06-08,,,,,,,,89.04
2012-06-11,,,,,,,,88.55
2012-06-12,,,,,,,,89.0
2012-06-13,,,,,,,,88.73
2012-06-14,,,,,,,,90.49
2012-06-15,,,,,,,,92.06
2012-06-18,,,,,,,,92.24
2012-06-19,,,,,,,,93.08
2012-06-20,,,,,,,,93.02
2012-06-21,,,,,,,,93.11
2012-06-22,,,,,,,,92.86
2012-06-25,,,,,,,,92.74
2012-06-26,,,,,,,,95.58
2012-06-27,,,,,,,,94.95
2012-06-28,,,,,,,,93.94
2012-06-29,,,,,,,,97.19
2012-07-02,,,,,,,,97.0
2012-07-03,,,,,,,,96.65
2012-07-05,,,,,,,,95.3
2012-07-06,,,,,,,,94.64
2012-07-09,,,,,,,,93.87
2012-07-10,,,,,,,,94.04
2012-07-11,,,,,,,,93.92
2012-07-12,,,,,,,,95.37
2012-07-13,,,,,,,,96.74
2012-07-16,,,,,,,,96.31
2012-07-17,,,,,,,,96.41
2012-07-18,,,,,,,,96.58
2012-07-19,,,,,,,,96.16
2012-07-20,,,,,,,,95.46
2012-07-23,,,,,,,,93.42
2012-07-24,,,,,,,,92.47
2012-07-25,,,,,,,,92.45
2012-07-26,,,,,,,,93.56
2012-07-27,,,,,,,,94.77
2012-07-30,,,,,,,,94.48
2012-07-31,,,,,,,,93.74
2012-08-01,,,,,,,,94.14
2012-08-02,,,,,,,,92.35
2012-08-03,,,,,,,,94.4
2012-08-06,,,,,,,,93.37
2012-08-07,,,,,,,,93.29
2012-08-08,,,,,,,,92.35
2012-08-09,,,,,,,,91.72
2012-08-10,,,,,,,,91.74
2012-08-13,,,,,,,,61.38
2012-08-14,,,,,,,,61.49
2012-08-15,,,,,,,,61.9
2012-08-16,,,,,,,,62.04
2012-08-17,,,,,,,,62.02
2012-08-20,,,,,,,,61.74
2012-08-21,,,,,,,,61.73
2012-08-22,,,,,,,,61.81
2012-08-23,,,,,,,,61.67
2012-08-24,,,,,,,,62.16
2012-08-27,,,,,,,,62.64
2012-08-28,,,,,,,,62.79
2012-08-29,,,,,,,,64.2
2012-08-30,,,,,,,,63.86
2012-08-31,,,,,,,,64.14
2012-09-04,,,,,,,,64.59
2012-09-05,,,,,,,,65.1
2012-09-06,,,,,,,,66.21
2012-09-07,,,,,,,,66.62
2012-09-10,,,,,,,,66.5
2012-09-11,,,,,,,,66.03
2012-09-12,,,,,,,,64.77
2012-09-13,,,,,,,,64.83
2012-09-14,,,,,,,,64.3
2012-09-17,,,,,,,,63.94
2012-09-18,,,,,,,,64.73
2012-09-19,,,,,,,,64.89
2012-09-20,,,,,,,,64.77
2012-09-21,,,,,,,,64.59
2012-09-24,,,,,,,,64.24
2012-09-25,,,,,,,,64.59
2012-09-26,,,,,,,,64.59
2012-09-27,,,,,,,,64.75
2012-09-28,,,,,,,,65.06
2012-10-01,,,,,,,,65.43
2012-10-02,,,,,,,,65.99
2012-10-03,,,,,,,,66.93
2012-10-04,,,,,,,,66.69
2012-10-05,,,,,,,,66.61
2012-10-08,,,,,,,,66.45
2012-10-09,,,,,,,,66.48
2012-10-10,,,,,,,,65.38
2012-10-11,,,,,,,,65.39
2012-10-12,,,,,,,,65.4
2012-10-15,,,,,,,,66.43
2012-10-16,,,,,,,,66.67
2012-10-17,,,,,,,,67.15
2012-10-18,,,,,,,,66.13
2012-10-19,,,,,,,,64.94
2012-10-22,,,,,,,,64.63
2012-10-23,,,,,,,,63.64
2012-10-24,,,,,,,,63.5
2012-10-25,,,,,,,,63.76
2012-10-26,,,,,,,,63.62
2012-10-31,,,,,,,,63.87
2012-11-01,,,,,,,,64.25
2012-11-02,,,,,,,,64.72
2012-11-05,,,,,,,,64.34
2012-11-06,,,,,,,,64.65
2012-11-07,,,,,,,,64.03
2012-11-08,,,,,,,,64.53
2012-11-09,,,,,,,,64.42
2012-11-12,,,,,,,,63.93
2012-11-13,,,,,,,,64.67
2012-11-14,,,,,,,,64.25
2012-11-15,,,,,,,,64.49
2012-11-16,,,,,,,,65.06
2012-11-19,,,,,,,,66.26
2012-11-20,,,,,,,,66.85
2012-11-21,,,,,,,,66.92
2012-11-23,,,,,,,,67.93
2012-11-26,,,,,,,,68.08
2012-11-27,,,,,,,,69.3
2012-11-28,,,,,,,,69.01
2012-11-29,,,,,,,,70.07
2012-11-30,,,,,,,,69.35
2012-12-03,,,,,,,,69.77
2012-12-04,,,,,,,,69.14
2012-12-05,,,,,,,,68.81
2012-12-06,,,,,,,,68.13
2012-12-07,,,,,,,,68.42
2012-12-10,,,,,,,,65.23
2012-12-11,,,,,,,,65.49
2012-12-12,,,,,,,,64.5
2012-12-13,,,,,,,,63.49
2012-12-14,,,,,,,,63.33
2012-12-17,,,,,,,,63.55
2012-12-18,,,,,,,,63.76
2012-12-19,,,,,,,,63.42
2012-12-20,,,,,,,,63.62
2012-12-21,,,,,,,,63.58
2012-12-24,,,,,,,,63.29
2012-12-26,,,,,,,,62.86
2012-12-27,,,,,,,,62.72
2012-12-28,,,,,,,,62.39
2012-12-31,,,,,,,,62.65
2013-01-02,,,,,,,,63.64
2013-01-03,,,,,,,,62.92
2013-01-04,,,,,,,,62.66
2013-01-07,,,,,,,,61.72
2013-01-08,,,,,,,,62.11
2013-01-09,,,,,,,,62.4
2013-01-10,,,,,,,,62.78
2013-01-11,,,,,,,,62.75
2013-01-14,,,,,,,,63.23
2013-01-15,,,,,,,,63.59
2013-01-16,,,,,,,,63.58
2013-01-17,,,,,,,,64.26
2013-01-18,,,,,,,,64.54
2013-01-22,,,,,,,,64.31
2013-01-23,,,,,,,,64.0
2013-01-24,,,,,,,,64.4
2013-01-25,,,,,,,,64.87
2013-01-28,,,,,,,,64.41
2013-01-29,,,,,,,,64.72
2013-01-30,,,,,,,,65.26
2013-01-31,,,,,,,,64.93
2013-02-01,,,,,,,,65.31
2013-02-04,,,,,,,,64.87
2013-02-05,,,,,,,,64.97
2013-02-06,,,,,,,,64.79
2013-02-07,,,,,,,,65.0
2013-02-08,,,,,,,,65.03
2013-02-11,,,,,,,,64.27
2013-02-12,,,,,,,,64.33
2013-02-13,,,,,,,,64.16
2013-02-14,,,,,,,,64.34
2013-02-15,,,,,,,,65.05
2013-02-19,,,,,,,,66.15
2013-02-20,,,,,,,,66.5
2013-02-21,,,,,,,,65.85
2013-02-22,,,,,,,,66.62
2013-02-25,,,,,,,,66.5
2013-02-26,,,,,,,,65.68
2013-02-27,,,,,,,,65.63
2013-02-28,,,,,,,,65.76
2013-03-01,,,,,,,,65.6
2013-03-04,,,,,,,,66.68
2013-03-05,,,,,,,,67.9
2013-03-06,,,,,,,,67.81
2013-03-07,,,,,,,,67.43
2013-03-08,,,,,,,,67.36
2013-03-11,,,,,,,,67.97
2013-03-12,,,,,,,,68.18
2013-03-13,,,,,,,,68.31
2013-03-14,,,,,,,,68.68
2013-03-15,,,,,,,,68.58
2013-03-18,,,,,,,,68.21
2013-03-19,,,,,,,,68.55
2013-03-20,,,,,,,,68.89
2013-03-21,,,,,,,,68.42
2013-03-22,,,,,,,,68.85
2013-03-25,,,,,,,,69.39
2013-03-26,,,,,,,,70.03
2013-03-27,,,,,,,,69.88
2013-03-28,,,,,,,,71.04
